timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.74218E+12,393,HTTP Request,200,OK,Thread Group 1-37,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,393,0,304
1.74218E+12,370,HTTP Request,200,OK,Thread Group 1-38,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,370,0,272
1.74218E+12,645,HTTP Request,200,OK,Thread Group 1-39,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,645,0,553
1.74218E+12,527,HTTP Request,200,OK,Thread Group 1-40,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,527,0,440
1.74218E+12,393,HTTP Request,200,OK,Thread Group 1-41,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,393,0,302
1.74218E+12,360,HTTP Request,200,OK,Thread Group 1-42,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,359,0,269
1.74218E+12,374,HTTP Request,200,OK,Thread Group 1-43,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,374,0,270
1.74218E+12,559,HTTP Request,200,OK,Thread Group 1-44,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,559,0,403
1.74218E+12,466,HTTP Request,200,OK,Thread Group 1-45,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,466,0,349
1.74218E+12,433,HTTP Request,200,OK,Thread Group 1-46,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,433,0,327
1.74218E+12,363,HTTP Request,200,OK,Thread Group 1-47,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,362,0,272
1.74218E+12,555,HTTP Request,200,OK,Thread Group 1-48,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,554,0,265
1.74218E+12,582,HTTP Request,200,OK,Thread Group 1-49,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,582,0,447
1.74218E+12,370,HTTP Request,200,OK,Thread Group 1-50,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,370,0,281
1.74218E+12,358,HTTP Request,200,OK,Thread Group 1-51,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,358,0,274
1.74218E+12,371,HTTP Request,200,OK,Thread Group 1-52,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,370,0,284
1.74218E+12,344,HTTP Request,200,OK,Thread Group 1-53,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,344,0,258
1.74218E+12,350,HTTP Request,200,OK,Thread Group 1-54,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,349,0,262
1.74218E+12,355,HTTP Request,200,OK,Thread Group 1-55,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,355,0,271
1.74218E+12,333,HTTP Request,200,OK,Thread Group 1-56,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,333,0,247
1.74218E+12,558,HTTP Request,200,OK,Thread Group 1-57,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,558,0,466
1.74218E+12,608,HTTP Request,200,OK,Thread Group 1-58,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,608,0,518
1.74218E+12,477,HTTP Request,200,OK,Thread Group 1-59,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,477,0,388
1.74218E+12,350,HTTP Request,200,OK,Thread Group 1-60,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,350,0,251
1.74218E+12,383,HTTP Request,200,OK,Thread Group 1-61,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,383,0,295
1.74218E+12,338,HTTP Request,200,OK,Thread Group 1-62,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,338,0,249
1.74218E+12,343,HTTP Request,200,OK,Thread Group 1-63,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,343,0,256
1.74218E+12,350,HTTP Request,200,OK,Thread Group 1-64,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,350,0,262
1.74218E+12,360,HTTP Request,200,OK,Thread Group 1-65,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,360,0,270
1.74218E+12,351,HTTP Request,200,OK,Thread Group 1-66,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,350,0,263
